ID,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,dia_7,dia_8,dia_9,dia_10,dia_11,dia_12,dia_13,dia_14,dia_15,dia_16,dia_17,dia_18,dia_19,dia_20,dia_21,dia_22,dia_23,dia_24,dia_25,dia_26,dia_27,dia_28,dia_29,dia_30,dia_31,dia_32,dia_33,dia_34,dia_35,dia_36,dia_37,dia_38,dia_39,dia_40,dia_41,dia_42,dia_43,dia_44,dia_45,dia_46,dia_47,dia_48,dia_49,dia_50,dia_51,dia_52,dia_53,dia_54,dia_55,dia_56,dia_57,dia_58,dia_59,dia_60,dia_61,dia_62,dia_63,dia_64,dia_65,dia_66,dia_67,dia_68,dia_69,dia_70,dia_71,dia_72,dia_73,dia_74,dia_75,dia_76,dia_77,dia_78,dia_79,dia_80,dia_81,dia_82,dia_83,dia_84,dia_85,dia_86,dia_87,dia_88,dia_89,dia_90,pago,fecha,monto
397,-4108.64,0.0,0.0,-923.82,-163.77,33.0,119.0,-25.49,0.0,0.0,1509.98,0.0,0.0,0.0,0.0,0.0,0.0,-52.5,-1412.25,14.5,-806.1,-5712.25,0.0,0.0,6663.23,0.0,0.0,0.0,-153.76,0.0,0.0,0.0,-38.0,0.0,-222.81,-3030.140000000001,0.0,0.0,3239.68,0.01,-13.0,37.50999999999999,-32.5,0.0,0.0,0.52,0.0,-641.78,-1267.4,-1906.02,0.0,0.0,3820.110000000001,7.5,321.75,0.0,0.0,0.0,0.0,0.0,0.0,-10.6,-305.0,-1224.44,0.0,0.0,1537.23,0.0,-206.94,217.5,-35.25,0.0,0.0,-760.56,-305.5,508.5,0.0,-634.18,0.0,0.0,600.9900000000002,0.0,-2946.2899999999995,3248.5,0.0,0.0,0.0,0.0,-452.49,0.0,SI,2019-08-20 11:16:33.319,1325.0
398,72.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-20 11:50:01.749,294.0
399,411.65,0.0,0.0,1115.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-20 12:21:04.799,6497.0
400,-540.0,0.0,0.0,-138.81,63.88,0.0,100.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-20 14:26:02.932,100.0
401,330.9899999999999,0.0,0.0,-2008.75,562.48,418.71,1234.36,-174.82,0.0,0.0,-59.09,-100.45,-326.0100000000001,613.3399999999998,-373.9500000000001,0.0,0.0,-1533.6,-572.49,2199.92,269.55,-290.82000000000005,0.0,0.0,-42.83,-170.42,82.16,864.54,0.0,0.0,0.0,0.0,-471.92,-1315.44,376.2000000000001,963.5300000000003,0.0,0.0,-70.0,-483.14,-1280.3100000000004,1029.9299999999996,544.2000000000002,0.0,0.0,-1539.8499999999995,0.0,-279.73,700.41,1464.12,0.0,0.0,0.0,0.0,-439.77,800.0,-678.8800000000001,0.0,0.0,246.13,-485.64,-100.0,568.58,-1407.78,0.0,0.0,1416.07,-50.53999999999999,42.73999999999997,-38.39,16.429999999999993,0.0,0.0,-93.23000000000002,-43.76000000000001,-48.86,-1275.39,-619.6400000000002,0.0,0.0,2044.96,300.0,-260.42,-717.0200000000002,0.0,0.0,0.0,653.13,29.55,-791.06,SI,2019-08-20 14:27:09.537,4500.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164.53000000000003,-178.97999999999996,-146.32,444.23,0.0,0.0,-52.74000000000001,374.02000000000015,-482.81,-296.92,-186.68000000000006,0.0,0.0,828.8399999999998,0.0,-291.81,391.29,-587.9300000000002,0.0,0.0,217.88000000000005,331.76,-684.21,649.6399999999999,-217.66000000000003,0.0,0.0,-534.72,788.77,-399.89,241.75,-1321.7899999999995,0.0,0.0,-697.92,-5933.8499999999985,3347.06,4734.8,-309.6599999999998,0.0,0.0,206.59,-136.22,-409.04,16.800000000000182,559.2000000000007,0.0,0.0,189.07000000000016,-61.28,-138.63,-945.35,0.0,0.0,0.0,1584.8,-858.44,-545.78,NO,2019-08-20 14:42:51.354,182.0
403,-82.80000000000003,-36.5,53.65,43.55,-22.12,-30.2,-13.78,69.66,-7.95,-16.66,-0.8299999999999983,-296.97,-434.16,604.5900000000003,118.08,-9.040000000000003,49.25,-19.79,0.0,-5.0,24.56,-111.51,-73.26,-181.24,295.5,42.87,-892.4400000000003,607.32,286.55,-10.829999999999998,-16.52,32.419999999999995,1.7400000000000002,-0.4399999999999995,0.4399999999999977,0.0,-1.71,-652.88,9.939999999999998,0.0,-500.99,1133.63,-22.59,-68.38,-176.32,244.57,-37.49000000000001,59.99,0.9600000000000009,-27.15,-170.34,-65.24000000000001,-81.88,-527.85,-402.87,1276.82,0.0,-23.49,0.0,-225.38,250.0,-11.22,-107.0,102.88,-1.0,-380.81,-832.0,-108.0,-187.54,1533.19,0.0,0.0,0.0,0.0,-9.5,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8,0.0,0.0,SI,2019-08-20 15:16:40.960,605.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-772.4200000000002,-582.22,1061.89,0.0,0.0,-174.66999999999993,-632.51,-489.08,-255.59000000000003,1121.0800000000004,0.0,0.0,42.920000000000016,-27.33,-122.18,-677.56,1568.4600000000007,-6.42,0.0,-431.65,-441.17,-389.48,-604.93,490.34999999999985,0.0,0.0,-75.44000000000005,9.970000000000027,-168.45999999999995,-697.13,835.5400000000003,0.0,0.0,-767.41,0.0,-486.50999999999993,-1404.47,-84.01999999999985,-8.56,0.0,2755.7200000000007,-14.930000000000007,-333.86,-842.5300000000002,2315.770000000001,0.0,0.0,-1212.75,-375.69,-672.83,-386.45,1534.8999999999994,0.0,0.0,-877.9399999999997,-877.0699999999998,-1006.26,-1944.68,4312.589999999998,0.0,0.0,-3686.4,3517.640000000001,-406.83999999999986,-739.83,1433.3600000000006,0.0,0.0,-652.46,-1117.2199999999998,-794.49,2847.130000000001,0.0,0.0,0.0,-380.39,-643.03,-299.62,SI,2019-08-20 15:41:23.580,1200.0
405,64.56,0.0,0.0,51.61999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1016.43,0.0,0.0,1125.28,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,-147.76,-507.25,0.0,0.0,112.7,-13.91,500.0,0.0,-71.0,0.0,0.0,0.0,0.0,0.0,-436.0,-445.92000000000013,0.0,0.0,844.16,0.0,0.0,0.0,-342.85,0.0,0.0,120.79,0.0,-4.209999999999999,-333.42,-437.8,0.0,0.0,923.8,0.0,0.0,0.0,-2.35,0.0,0.0,-3.02,-864.0,966.0,63.02,-958.86,0.0,0.0,803.8,36.0,-39.84,0.0,-457.37,0.0,0.0,-31.2,91.0,-14.0,-408.4500000000001,0.0,0.0,0.0,943.8,0.0,0.0,SI,2019-08-20 16:04:38.039,900.0
406,0.0,0.0,0.0,0.0,-106.05,0.0,97.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49000000000001,-77.0,-84.0,46.16,58.21,0.0,0.0,8.739999999999998,-193.94,218.11,-14.45,-73.77000000000002,0.0,0.0,-14.870000000000005,32.2,-39.25,26.89,-34.46999999999999,0.0,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,49.5,0.0,0.0,271.0,-29.0,0.0,0.0,0.0,0.0,0.0,35.17,-29.0,0.0,1.5,-26.53,0.0,0.0,-480.29,132.76,-32.59,-60.99000000000001,62.87000000000011,0.0,0.0,0.01,-46.64999999999999,61.37000000000001,-68.06,0.0,0.0,0.0,-276.94,-174.40999999999997,186.49,SI,2019-08-20 17:07:17.564,200.0
407,-323.21,0.0,0.0,193.71,-492.99,-243.34000000000003,750.6199999999999,-417.09,0.0,0.0,126.38,100.50000000000004,-126.17,8.820000000000002,49.28,0.0,0.0,47.02,71.78,-111.86,211.94,-163.64,0.0,0.0,-60.84,44.06,-48.24,-257.79,-190.42999999999995,0.0,0.0,-175.96,-108.76,-57.16,562.56,-304.63,0.0,0.0,-566.61,-78.96,1116.0,-209.62,30.11,0.0,0.0,-513.39,0.0,-502.65,-430.0,-414.92000000000013,0.0,0.0,-71.67,-202.31,-37.76,-15.33,-244.3,0.0,0.0,-300.0,-223.46,-45.43,3847.32,-138.19,0.0,0.0,-182.5,104.83,-17.07,-13.16,-158.70999999999995,0.0,0.0,-97.19,-21.6,234.94,54.25999999999999,-198.72000000000003,0.0,0.0,131.84,-40.3,-18.99,147.20999999999995,0.0,0.0,0.0,-411.1,-40.0,500.0,SI,2019-08-20 17:29:46.454,2010.0
408,-33.459999999999994,0.0,0.0,467.30000000000007,-742.3000000000002,-487.0,-48.96,-14.03,0.0,0.0,0.0,0.0,0.0,385.82,-25.0,0.0,0.0,222.75,-93.96,0.0,-8.19,-105.95,0.0,0.0,-30.36,-19.22,0.0,-26.86,4.560000000000001,0.0,0.0,-62.0,-8.19,-94.15,-93.58,59.72000000000001,0.0,0.0,0.0,-24.92,-16.88,-131.59,-413.04,0.0,0.0,830.88,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,-427.0,0.0,0.0,0.0,0.0,-9.99,488.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,-15.0,9.85,-326.19,358.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.82,0.0,SI,2019-08-20 17:42:09.564,890.0
410,-84.96000000000005,0.0,0.0,-1080.52,1354.61,41.17,175.0,-210.0,0.0,0.0,167.0,-210.0,175.0,-39.99000000000001,-117.98999999999998,0.0,0.0,246.19,-267.19,447.06,-390.26,-463.30000000000007,0.0,0.0,-350.3,-196.59,872.64,-40.67,-169.58999999999997,0.0,0.0,-81.29,-127.0,-54.95,-380.65,842.8300000000003,0.0,0.0,-9.88,-41.06,-95.41,54.53999999999999,-319.91,0.0,0.0,-275.96,0.0,-218.34000000000003,105.37,-1062.2199999999998,0.0,0.0,-604.01,-88.86,-26.56,-546.84,1900.6,0.0,0.0,-71.47999999999998,-226.0,1417.36,-8.660000000000002,-1416.29,0.0,0.0,1482.2999999999995,-84.30999999999997,-133.45,-45.69000000000001,-368.05,0.0,0.0,-1764.5,-277.67,3297.49,-1560.0,1560.0,0.0,0.0,-538.73,-11.71,-29.0,-413.09,0.0,0.0,0.0,-94.57,-23.540000000000006,-34.74,SI,2019-08-20 19:26:53.867,800.0
412,-554.18,0.0,-153.08,-228.61,-208.42,-1417.29,0.0,-538.4,0.0,0.0,14.440000000000033,-251.7,-564.62,-1310.27,-509.9,0.0,0.0,125.84999999999997,-620.0,0.0,0.0,-821.7,0.0,0.0,-495.24,-213.31,-122.12,-70.5,48.960000000000036,0.0,0.0,423.28,0.0,-16.2,-10.0,-201.04,0.0,0.0,243.27,-4.95,-154.75,-7.62,-164.10000000000005,0.0,0.0,322.86999999999995,0.0,-49.14,-10.63,-264.48,0.0,0.0,315.15,-6.24,0.0,-3.26,-142.95,0.0,0.0,170.76999999999995,-4.0,0.0,0.0,-307.74,0.0,0.0,308.93,-5.14,-12.43,-45.19,-408.84,0.0,0.0,393.38,76.0,0.0,-22.840000000000003,-75.44,0.0,0.0,93.64,0.0,0.0,-7.599999999999994,0.0,0.0,0.0,9.5,0.0,-13.71,SI,2019-08-20 20:50:08.389,116.0
413,118.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,-43.0,0.0,0.0,-150.81,-5.219999999999999,-366.09,276.91,-202.32,0.0,0.0,489.53,-97.53,0.0,-234.58,-285.49000000000007,0.0,0.0,267.52,-65.0,-143.78,-73.59,349.6400000000001,0.0,0.0,-213.62999999999997,-54.77,-142.04999999999995,38.92999999999999,-175.33999999999997,0.0,0.0,65.33999999999999,0.0,173.85000000000005,-15.31000000000001,-994.5000000000003,0.0,0.0,417.44000000000017,80.04000000000002,394.46,111.54,-474.23,0.0,0.0,-15.020000000000039,-690.52,-114.56,-21.34,-187.11000000000007,0.0,0.0,212.10999999999993,-93.2,-133.59,-90.49,209.10999999999984,0.0,0.0,233.36000000000004,559.9,-780.83,748.24,-857.58,0.0,0.0,795.9300000000002,-841.22,3.6700000000000017,-173.73000000000005,0.0,0.0,0.0,1130.13,-48.09,0.0,SI,2019-08-20 21:55:59.826,630.0
414,466.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-20 22:51:39.988,6710.0
415,0.0,0.0,0.0,-237.0,0.0,0.0,-35.0,-35.0,0.0,0.0,0.0,-10.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,-10.0,0.0,-35.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,-6475.0,6475.0,-10.0,0.0,0.0,0.0,-2624.0,0.0,0.0,0.0,-2628.0,0.0,0.0,99.0,0.0,2600.0,0.0,-35.0,0.0,0.0,-70.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,-4.0,765.0,-10.0,0.0,0.0,-456.1,0.0,0.0,0.0,-35.0,0.0,0.0,-10.0,0.0,-70.0,-52.14,0.0,0.0,0.0,-35.0,-44.99,-223.04,SI,2019-08-20 23:18:32.835,4460.0
416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-505.71,0.0,0.0,0.0,-54.12,-16.45,-89.33,-53.16,0.0,0.0,0.0,0.0,-16.99,-100.6,-70.46000000000002,0.0,0.0,0.0,1634.85,0.0,0.0,-142.3,0.0,0.0,-9.43,0.0,0.0,-79.03,-98.48,0.0,0.0,172.11,0.0,0.0,140.0,-146.61,0.0,0.0,0.0,-42.63,-224.66,0.0,152.79,0.0,0.0,283.36,0.0,0.0,0.0,-11.92,0.0,0.0,-12.77,0.0,0.0,-25.56,-457.37,0.0,0.0,505.46,0.0,0.0,5.0,-27.75,0.0,0.0,-20.14,-7.5,-30.0,-481.91,0.0,0.0,0.0,565.27,0.0,0.0,SI,2019-08-20 23:34:43.230,153.0
417,-7.2399999999999975,-16.439999999999984,0.0,0.0,-59.86000000000002,0.0,44.58,-94.16,-158.15,0.0,0.0,235.78,-39.68000000000001,0.24000000000000196,-73.43,-236.46,0.0,0.0,438.11,13.070000000000002,-18.05,5.8900000000000015,-3.1099999999999994,0.0,0.0,-92.72,-17.61,-77.61,-35.050000000000004,-336.17,0.0,0.0,560.3499999999998,-2.6699999999999977,2.91,0.91,-8.519999999999998,0.0,0.0,-0.8799999999999999,2.33,-1.5299999999999998,5.91,-15.94,0.0,0.0,8.899999999999997,0.0,7.429999999999999,1.79,2.6699999999999973,0.0,0.0,2.2,0.56,0.0,-5.0,0.0,0.0,0.0,0.0,-2.3200000000000003,0.0,1.41,0.9,0.0,0.0,0.0,0.0,0.01,-2.79,0.0,0.0,0.0,2.45,-4.330000000000002,6.77,5.55,-106.73000000000002,0.0,0.0,-112.28,213.4,1.24,-150.5,0.0,0.0,0.0,-215.36,329.9000000000001,SI,2019-08-21 00:07:31.947,630.0
419,-68.68,-5.300000000000002,-74.4,-171.0,-946.0,1885.05,-53.64,0.0,-247.01,-52.11,-294.25,-83.13000000000002,-110.23000000000002,-26.04000000000001,-57.36,-193.85,-451.11,-428.36,-10.7,1885.03,-19.96,-6.72,0.0,-17.37,-97.02,0.0,-162.57000000000005,-271.82,-48.38,-58.7,-417.79,-154.28,-202.72,1403.68,-50.34,19.480000000000004,24.59,-119.61,-54.45,-116.99,-23.44,0.0,-128.0,-602.73,-547.48,-90.21,1519.33,-58.5,-161.63,-40.0,499.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-21 10:22:23.632,1340.0
420,-1114.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3740.119999999999,319.0,-10.25,-197.75,-99.0,0.0,0.0,-280.59,0.0,1265.0,-922.23,-5222.12,0.0,0.0,4031.9800000000014,-234.59,301.0,-124.5,-390.15,0.0,0.0,203.26,0.0,0.0,-123.95,-1362.19,0.0,0.0,4008.990000000001,-36.0,162.75,-306.75,198.15,0.0,0.0,193.85,-36.0,-99.0,-458.48,-3113.94,0.0,0.0,781.2600000000001,-447.0,-1422.41,-2518.96,0.0,0.0,0.0,3988.42,95.52,NO,2019-08-21 11:01:33.276,700.0
421,6.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.96000000000004,-1.99,0.0,-13.579999999999952,-350.7399999999999,-44.56,493.06000000000006,19.65999999999999,0.0,0.0,-39.93000000000001,0.0,30.58999999999999,-574.3500000000001,405.56,0.0,0.0,159.82000000000005,3.8699999999999957,-223.83,24.81,70.41999999999996,70.0,3.0,-45.02000000000001,16.650000000000006,-157.81000000000003,170.81,-141.96,0.0,0.0,-9.549999999999997,194.1,-177.9,-633.42,795.17,0.0,0.0,-264.84,-424.09,674.31,10.61,-58.380000000000045,0.0,0.0,-163.88,102.64,-28.299999999999986,135.88,0.0,0.0,0.0,-29.75,-71.93,SI,2019-08-21 13:00:37.110,492.0
422,-584.8,-3172.140000000001,0.0,0.0,904.95,-1968.75,-2138.5199999999995,1075.64,-2195.92,0.0,0.0,5695.02,-871.31,840.0600000000002,-247.66,2841.830000000001,0.0,0.0,1099.73,-1337.7700000000002,-2178.45,-314.21,-1412.13,0.0,0.0,-226.84,183.61,1878.66,-620.7899999999997,-2451.49,0.0,0.0,1553.39,1099.53,-1050.13,-2027.0,-2112.35,0.0,0.0,5105.549999999998,754.24,-256.82000000000005,-2301.49,20.96000000000003,0.0,0.0,1205.2899999999995,0.0,217.43,-113.0,2668.94,0.0,0.0,1254.08,50.500000000000036,31.120000000000005,-1003.89,-2191.8100000000004,0.0,0.0,2499.78,161.39,-401.6,1005.35,-1788.2199999999998,0.0,0.0,1048.47,115.13,-283.36,-930.91,-6549.130000000001,0.0,0.0,7640.42,247.86000000000004,810.75,55.76000000000001,-973.86,0.0,0.0,1406.85,0.0,-142.79,-1733.88,0.0,0.0,0.0,1732.0499999999995,-1525.98,SI,2019-08-21 13:09:34.809,2960.0
423,-10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290.57,-56.0,-286.4000000000001,0.0,0.0,658.26,60.51000000000001,10.0,0.0,-14.240000000000002,0.0,0.0,-0.74,7.54,-2.1999999999999997,10.0,-14.95,0.0,0.0,15.0,-16.849999999999998,15.0,-17.82,-19.130000000000013,0.0,0.0,-52.53,-9.05,-38.7,-15.12,-76.76,0.0,0.0,-445.83,0.0,654.57,5.94,14.3,0.0,0.0,-18.99,6.67,-69.16,57.64,25.9,0.0,0.0,-30.08,9.400000000000006,18.39,0.34999999999999964,-15.33,0.0,0.0,11.75,-5.3900000000000015,0.0,-4.99,-20.94,0.0,0.0,-33.99,-127.32,41.12999999999988,-49.98,695.7499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-21 13:52:31.257,100.0
425,-182.42,-23.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-243.43,1788.9599999999996,-36.04,-39.92,-15.06,487.01,0.0,0.0,-227.19,-179.85,-105.45,-183.46,-552.41,0.0,0.0,1363.55,0.0,-68.0,0.0,-34.0,0.0,0.0,0.0,0.0,-423.44,-58.0,44.73,0.0,0.0,-188.77999999999992,-340.9600000000001,-266.95000000000005,-18.74,-220.79,0.0,0.0,-53.84,-258.49,-45.44,-178.17000000000004,-44.45,0.0,0.0,1798.46,-27.94,-5.74,-154.85,-272.70000000000005,0.0,0.0,-395.31,-550.0,215.14,-120.0,-950.79,0.0,0.0,1706.64,0.0,400.84999999999985,-618.98,0.0,0.0,0.0,-258.95,-135.09,NO,2019-08-21 16:56:41.418,900.0
426,-197.19,-852.9499999999998,0.0,0.0,-110.32,1002.1799999999997,201.82,-47.27,-253.37,0.0,0.0,-17.450000000000006,-261.07,458.52,-1826.71,-388.8,0.0,0.0,2399.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-08-21 17:49:56.258,400.0
427,-116.18999999999998,-97.11,-11.07,0.0,0.0,599.8199999999998,1313.6999999999996,150.0,90.0,0.0,0.0,0.0,-9.99,0.0,0.0,10.49,0.0,0.0,-15.99,43.0,-53.0,0.0,-9.99,0.0,0.0,143.3,-99.95,-3.0,-6.009999999999998,-15.0,0.0,109.54,0.0,-7.1,-673.1999999999998,0.0,0.0,-2.99,0.0,0.0,-23.879999999999967,-10.0,0.0,-423.1,0.0,0.0,-401.93,0.0,-41.83,-588.3399999999998,19.980000000000004,0.0,-29.99,-24.0,0.0,0.0,-55.46,-182.09,-66.22,47.64,183.4,0.0,0.0,51.19,19.9,0.0,0.0,260.05,129.95,0.0,-29.95,0.0,-1.49,0.0,0.0,0.0,-565.0,0.0,0.0,0.0,0.0,-124.0,0.0,0.0,0.0,-4.2,0.0,-13.99,-24.53,-19.99,SI,2019-08-21 18:20:50.160,860.0
428,-171.0,155.0,-141.32999999999996,-169.52,-49.33999999999999,376.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,-6.83,-183.82,193.68000000000004,0.01,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-28.67,0.0,0.0,-480.2,467.6,0.0,-264.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.41,-25.99,-413.5,456.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.0,0.0,0.0,-1.0,0.0,0.34000000000003183,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,-5.18,-7.08,-10.99,9.85,-10.39,29.070000000000054,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,-270.92999999999995,-3.94,-4.52,275.56000000000006,SI,2019-08-21 20:41:07.172,920.0
429,0.0,-396.32,55.62000000000001,70.0,-350.0,279.9,70.0,0.0,0.0,-1.25,0.0,-249.84,238.25000000000003,-3.1500000000000004,-110.0,115.0,0.0,-4.25,-243.07,278.14,0.0,0.0,0.0,0.0,-1.25,0.0,0.0,-3.0,4.75,0.0,0.0,0.0,-102.08,101.41,0.0,0.0,0.0,0.0,0.0,-60.36,-84.58,-155.7,0.0,277.85,0.0,-44.0,-4.539999999999997,-234.48,256.39,50.0,0.0,-8.1,-8.54,-53.34,68.83,-11.6,-3.3,15.0,-18.78,0.0,-451.74,447.98,0.0,-1.0,0.0,0.0,-73.98,35.23000000000001,-156.24,0.0,196.26,0.0,0.0,-114.39,-307.52,62.01,362.68,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,-7.9700000000000015,-207.74,216.42,SI,2019-08-21 21:11:36.511,200.0
